"","X","huc12","states","name","areasqkm","areaacres"
"22825","22825","010400020505","ME","Worthley Pond-Androscoggin River",163.89,40496.83
"22826","22826","010400010603","ME,NH","Chickwolnepy Stream-Androscoggin Rvier",124.32,30719.1
"228261","22826","010400010603","ME,NH","Chickwolnepy Stream-Androscoggin Rvier",124.32,30719.1
"22828","22828","010400020405","ME","Lower Swift River",73.83,18242.74
"22830","22830","010400020301","ME","Ellis Pond",79.08,19539.92
"22831","22831","010400020302","ME","Black Brook",48.91,12086.48
"22832","22832","010400010105","ME","Cascade Stream",53.89,13317.33
"22834","22834","010400010108","ME","Pepperpot Pond",44.96,11110.7
"22863","22863","010400020402","ME","East Branch Swift River",54.39,13439.77
"22867","22867","010400010203","ME,NH","Umbagog Lake",150.63,37222.61
"228671","22867","010400010203","ME,NH","Umbagog Lake",150.63,37222.61
"22868","22868","010400020403","ME","Upper Swift River",122.48,30265.01
"22874","22874","010600031103","ME","York River",86.14,21285.42
"22879","22879","010600020901","ME,NH","Loon Lake-Ossipee River",49.52,12235.69
"228791","22879","010600020901","ME,NH","Loon Lake-Ossipee River",49.52,12235.69
"22880","22880","010600020905","ME","Little River-Ossipee River",93.96,23217.55
"22881","22881","010600021101","ME","Watchic Pond-Saco River",147.44,36432.37
"22995","22995","010600030507","ME,NH","Lower Salmon Falls River",56.11,13865.78
"229951","22995","010600030507","ME,NH","Lower Salmon Falls River",56.11,13865.78
"23156","23156","010600010106","ME","Lower Crooked River",142.23,35146.82
"23157","23157","010600010201","ME","Upper Royal River",128.87,31843.94
"23175","23175","010600010304","ME","Upper Presumpscot River",93.05,22993.8
"23176","23176","010600010306","ME","Lower Presumpscot River",79.2,19570.07
"23178","23178","010600021004","ME","Pendexter Brook",46.69,11538.52
"23181","23181","010600030102","ME","Kennebunk River",96.24,23781.18
"23182","23182","010600021105","ME","Outlet Saco River",122.2,30197.28
"23340","23340","010200020202","ME","Brayley Brook-East Branch Penobscot River",64.23,15870.93
"23341","23341","010200020106","ME","Telos Lake",118.63,29313.6
"23342","23342","010200020201","ME","Third Lake-East Branch Penobscot River",81.68,20183.29
"23343","23343","010200020103","ME","Ellis Brook",62.23,15377.35
"23344","23344","010200020304","ME","Lunksoos Lake-East Branch Penobscot River",71.51,17670.65
"23345","23345","010200020507","ME","Outlet East Branch Penobscot River",159.42,39392.99
"23346","23346","010200030111","ME","Middle West Branch Mattawamkeag River",55.62,13744.46
"23347","23347","010200030507","ME","Meadow Brook",28.14,6952.85
"23348","23348","010200030508","ME","Little Meadow Brook-Meadow Brook",53.54,13229.44
"23349","23349","010200030606","ME","Macwahoc Stream",109.58,27076.77
"23350","23350","010200030701","ME","Silver Lake",22.39,5531.92
"23351","23351","010200040604","ME","Hardy Brook-Piscataquis River",137.04,33862.43
"23354","23354","010200050201","ME","Sebonibus Rapids-Penobscot River",106.45,26303.9
"23437","23437","010300030905","ME","Middle Sandy River",110.22,27236.13
"23439","23439","010300031004","ME","Lower Sandy River",115.18,28460.69
"23440","23440","010300031206","ME","Outlet Sandy River",160.53,39668.25
"23441","23441","010300031302","ME","Weston Dam-Kennebec River",140.41,34695.92
"23442","23442","010300031506","ME","Martin Stream-Craigin Brook",136.62,33758.53
"23443","23443","010300031601","ME","Lemon Stream-Black Stream",63.07,15584.84
"23444","23444","010300031604","ME","Center Pond-Main Stream Sebasticook River",96.01,23724.47
"23445","23445","010300031605","ME","Jimmy Brook-Main Stream Sebasticook River",132.23,32675.47
"23447","23447","010300032105","ME","Outlet Stream",43.53,10757.14
"23448","23448","010300032202","ME","Salmon Lake-Great Pond",140.29,34666.92
"23816","23816","010500021509","ME","Blue Hill Bay-Atlantic Ocean",618.49,152832.79
"23817","23817","010500021701","ME","Mill Pond-Frontal Eggemoggin Reach",54,13344.57
"23818","23818","010500021703","ME","Eggemoggin Reach-Jericho Bay",561.02,138631.03
"23819","23819","010500021803","ME","Passagassawakeag River-Frontal Penobscot Bay",68.84,17010.41
"23820","23820","010500021906","ME","Weskeag River-Frontal Muscle Ridge Channel",34.95,8636.47
"23821","23821","010500021907","ME","Goose Pond-Frontal Penobscot Bay",223.78,55298.32
"23822","23822","010500030106","ME","South Pond-Saint George River",120.33,29733.08
"23823","23823","010500030107","ME","Saint George River",124.6,30789.93
"23824","23824","010500030202","ME","Goose River-Frontal Muscongus Bay",63.13,15600.68
"23825","23825","010500030204","ME","Round Pond-Frontal Muscongus Bay",45.06,11134.21
"23826","23826","010500020701","ME","Holmes Stream-Frontal Machias Bay",118.86,29371.01
"23830","23830","010500020802","ME","Indian River-Frontal Western Bay",76.84,18988.61
"23831","23831","010500020803","ME","Roque Bluffs-Frontal Atlantic Ocean",150.7,37237.68
"23832","23832","010500020604","ME","Outlet Machias River",141.49,34964.14
"23833","23833","010500020804","ME","Great Wass Island-Roque Island",32.62,8061.54
"23834","23834","010500020805","ME","Western Bay-Englishman Bay",422.36,104368.28
"23835","23835","010500020905","ME","Mill River-Frontal Pleasant Bay",71.44,17653.07
"23836","23836","010500021006","ME","Bobby Creek-Frontal Narraguagus Bay",18.28,4516.14
"23837","23837","010500021103","ME","Whitten Parritt Stream-Frontal Gouldsboro Bay",111.17,27470.58
"23838","23838","010500021106","ME","East Steuben Pond-Frontal Dyer Bay",34.33,8482.11
"23839","23839","010500021109","ME","Petit Manan Point-Frontal Atlantic Ocean",50.95,12590.13
"23840","23840","010500021111","ME","Prospect Harbor-Pigeon Hill Bay",204.37,50502.1
"23841","23841","010500021402","ME","Mill Brook-Frontal Taunton Bay",126.5,31257.62
"23842","23842","010500021403","ME","Taunton Bay",14.19,3505.29
"23909","23909","010500021502","ME","Jordan Pond-Frontal Eastern Way",31.93,7890.42
"23910","23910","010500021407","ME","Northeast Creek-Frontal Frenchman Bay",56.28,13906.29
"23911","23911","010500021408","ME","Waukeag Neck-Frontal Frenchman Bay",130.76,32311.47
"23912","23912","010500021501","ME","Somes Pond-Frontal Somes Sound",76.29,18850.69
"23913","23913","010500021503","ME","Seal Cove Pond-Frontal Atlantic Ocean",113.99,28167.69
"23914","23914","010500021507","ME","Blue Hill Neck-Frontal Blue Hill Bay",85.64,21162.91
"23915","23915","010500030504","ME","The Black Rocks-Atlantic Ocean",84.24,20816.28
"23916","23916","010500030606","ME","Stage Island Bay-Atlantic Ocean",57.71,14261.22
"23921","23921","010500030503","ME","Sheepscot River-Frontal Sheepscot Bay",195.95,48420.82
"23922","23922","010500030304","ME","Damariscotta River-Frontal Atlantic Ocean",119.91,29631.41
"23923","23923","010500030305","ME","Meadow Brook-Frontal Boothbay Harbor",27.65,6831.23
"23924","23924","010500030401","ME","Sheepscot Pond-Sheepscot River",118.53,29289.55
"23925","23925","010500030603","ME","Merrymeeting Bay-Kennebec River",149.05,36830.84
"23926","23926","010500030604","ME","Morse River-Frontal Atlantic Ocean",16.71,4128.51
"23927","23927","010500030605","ME","Seguin Island",0.64,157
"23928","23928","010500040601","ME","Rocky Lake",42.8,10576.33
"23929","23929","010500040606","ME","Cobscook Bay-Frontal Passamaquoddy Bay",264.6,65383
"23930","23930","010500040902","ME","Wiggins Brook-Frontal Grand Manan Channel",87.74,21681.78
"23931","23931","010500020104","ME","Round Lake-East Machias River",129.1,31902.08
"23932","23932","010500020202","ME","Rocky Lake-Rocky Lake Stream",73.65,18198.5
"23933","23933","010500020203","ME","Hadley Lake-East Machias River",113.68,28089.72
"23934","23934","010500020502","ME","Bog Lake-New Stream",86.95,21485.91
"23935","23935","010500020503","ME","Old Stream",141.62,34995.3
"23936","23936","010200010704","ME","Nahmakanta Stream",37.93,9373.24
"23937","23937","010200010904","ME","Middle West Branch Penobscot River",175.3,43317.84
"23938","23938","010200010907","ME","Lower West Branch Penobscot River",49.69,12277.74
"23939","23939","010200011007","ME","Outlet West Branch Penobscot River",107.96,26676.55
"23940","23940","010200010703","ME","Nahmakanta Lake",73.36,18126.5
"23995","23995","010100020201","ME","Thoroughfare Brook",109.21,26987.54
"23996","23996","010100020402","ME","Priestly Lake-Drake Brook",47.09,11635.88
"23997","23997","010100020403","ME","Upper Allagash River",114.02,28174.99
"23998","23998","010100030203","ME","Portage Lake-Fish River",160.4,39636
"23999","23999","010100030102","ME","Clayton Lake-Fish River",99.02,24469.28
"24000","24000","010100030104","ME","North Pond Brook-Chase Brook",64.69,15986.45
"24001","24001","010100030105","ME","Fish River Lake-Fish River",45.44,11228.76
"24002","24002","010100030207","ME","Saint Froid Lake-Fish River",121.61,30050.03
"24003","24003","010100030310","ME","Eagle Lake-Fish River",258.59,63899.07
"24017","24017","010200050202","ME","Stump Pond-Cambolasse Stream",45.57,11260.83
"24018","24018","010200050205","ME","Mattanawcook Pond",84.34,20840.14
"24019","24019","010200050307","ME","Middle Passadumkeag River",128.94,31862.33
"24020","24020","010200050804","ME","Middle Souadabscook Stream",104.59,25844.95
"24023","24023","010300020202","ME","Saddleback Lake-South Branch Dead River",120.54,29785.6
"24024","24024","010300020204","ME","South Branch Dead River",126.69,31304.75
"24025","24025","010200050408","ME","Stevens Brook-Penobscot River",115.18,28462.29
"24026","24026","010200050906","ME","South Branch Marsh River",26.77,6614.93
"24027","24027","010200051009","ME","Penobscot River-Frontal Penobscot Bay",145.69,35999.89
"24028","24028","010200020404","ME","Hay Lake",35,8647.98
"24029","24029","010200030605","ME","Lower Macwahoc Lake-Macwahoc Stream",41.6,10278.64
"24030","24030","010300020302","ME","Upper Flagstaff Lake",92.09,22755.9
"24031","24031","010300020303","ME","Middle Flagstaff Lake",140.2,34643.11
"24032","24032","010300020304","ME","Lower Flagstaff Lake",129.39,31972.56
"24033","24033","010300020402","ME","West Branch Spencer Stream-Spencer Stream",73.9,18260.92
"24034","24034","010300020502","ME","Upper Dead River",89.25,22054.52
"24035","24035","010300020506","ME","Lower Dead River",94.26,23293.23
"24036","24036","010300030106","ME","Wyman Lake-Kennebec River",109.52,27063.66
"24037","24037","010300030303","ME","Martin Stream-Mill Stream",49.39,12203.75
"24038","24038","010300030502","ME","Tufts Pond-Alder Stream",34.44,8509.42
"24042","24042","010300030601","ME","Porter Lake-Lemon Stream",88.67,21909.98
"24043","24043","010300030902","ME","Headwaters Sandy River",96.21,23774.93
"24044","24044","010300030904","ME","Upper Sandy River",60.98,15069.08
"31375","31375","010500030307","ME","Johns Bay-Boothbay Harbor",165.2,40822.21
"31466","31466","010500021908","ME","Islands of Penobscot Bay",206.23,50961.64
"31467","31467","010500021909","ME","Penobscot Bay-Atlantic Ocean",2049.09,506339.85
"31498","31498","010500030303","ME","Johns River-Frontal Johns Bay",20.64,5100.8
"32270","32270","010200020301","ME","Bowlin Brook",53.11,13123.25
"32271","32271","010200020407","ME","Shin Brook",87.74,21681.01
"32272","32272","010200020408","ME","Lower Seboeis River",156.28,38616.76
"32273","32273","010200030106","ME","Cold Brook",60.67,14992.24
"32274","32274","010200030511","ME","Middle Mattawamkeag River",143.89,35554.93
"33541","33541","010100070204","ME","Priestly Brook-Saint John River",90.21,22291.37
"33544","33544","010100070409","CN,ME","Trout River-Big Black River",93.22,23035.49
"33545","33545","010100080102","ME","Wyles Brook-Saint John River",87.08,21518.41
"33550","33550","010100070408","CN,ME","Riviere Gobeil",43.94,10856.74
"33560","33560","010100070304","CN,ME","Lower Depot Stream",69.32,17128.76
"33565","33565","010100070410","CN,ME","Charles Pond-Big Black River",91.3,22560.15
"33566","33566","010100071001","ME","Fox Brook",50.85,12566.1
"33567","33567","010100071003","ME","Walker Brook-Saint John River",91.74,22669.45
"33568","33568","010100070804","CN,ME","Pocwock Stream",69.99,17294.47
"33569","33569","010100081202","CN,ME","Patrick Brook-Saint John River",105.94,26178.72
"33570","33570","010100070803","ME","East Branch Pocwock Stream",65.04,16072.25
"33571","33571","010100070802","CN,ME","West Branch Pocwock Stream",42.79,10572.42
"33573","33573","010100070702","CN,ME","East Lake",97.65,24129.8
"33574","33574","010100080103","ME","Petite Brook-Saint John River",88.94,21978.22
"33575","33575","010100070905","CN,ME","Campbell Branch",61.48,15191.29
"33576","33576","010100070906","ME","Rocky Brook",68.87,17019.35
"33579","33579","010100070205","ME","Sweeney Brook-Saint John River",103.1,25475.45
"33581","33581","010100080407","ME","Yankeetuladi Brook",70.65,17458.46
"33582","33582","010100070902","CN,ME","Upper Little Black River",120.1,29677.66
"33583","33583","010100080408","ME","Falls Brook",101.3,25032.49
"33584","33584","010100070907","ME","Middle Little Black River",66.57,16450.9
"33586","33586","010100070908","ME","Lower Little Black River",162.04,40040.22
"33587","33587","010100080504","CN,ME","Hunnewell Island-Saint John River",170.97,42248.78
"33588","33588","010100070904","CN,ME","West Branch Little Black River",81.09,20037.87
"33590","33590","010100080409","CN,ME","Saint Francis River",70.89,17517.17
"33591","33591","010100070901","CN,ME","Beaver Branch",49.28,12177.44
"33592","33592","010100080405","CN,ME","Jones Brook",42.64,10536.16
"33595","33595","010100080505","CN,ME","Vasseur Stream-Saint John River",103.7,25624.77
"33598","33598","010100080401","CN,ME","Wildcat Brook",70.65,17458.1
"33599","33599","010100080403","ME","Dead Brook",122.42,30251.81
"33600","33600","010100081201","CN,ME","Caron Brook",95.62,23628.33
"33601","33601","010100080406","CN,ME","Beau Lake-Saint Francis River",100.2,24759.25
"33603","33603","010100080404","CN,ME","Ruisseau des Sources-Saint Francis River",47.73,11795.29
"33605","33605","010100081203","CN,ME","Gagnon Brook-Saint John River",116.47,28779.26
"33608","33608","010100080206","CN,ME","Pohenegamook Lake-Saint Francis River",67.54,16688.3
"33612","33612","010100020301","ME","Ross Inlet",40.65,10045.39
"33617","33617","010100020302","ME","Fool Brook",40.98,10126.75
"33618","33618","010100020303","ME","Chemquasabamticook Lake",69.79,17244.36
"33619","33619","010100020304","ME","Clayton Lake",158.65,39202.16
"33620","33620","010100020708","ME","Farm Brook",44.05,10885.6
"33625","33625","010100020702","ME","Whittaker Brook",42.14,10412.33
"33626","33626","010100020703","ME","Schedule Brook",66.23,16364.54
"33627","33627","010100020706","ME","Ben Glazier Brook",45.82,11322.54
"33628","33628","010100020306","ME","Holmes Brook",45.97,11358.78
"33629","33629","010100020307","ME","Cunliffe Brook",53.29,13169.25
"33630","33630","010100020601","ME","Conners Brook",42.64,10536.6
"33631","33631","010100020602","ME","Big Brook",220.7,54535.17
"33632","33632","010100020701","ME","Harding Brook",36.94,9127.38
"33633","33633","010100020710","ME","West Twin Brook",45.21,11171.47
"33634","33634","010100020711","ME","Lower Allagash River",230.18,56879.82
"33635","33635","010100030204","ME","Rocky Brook",76.26,18843.8
"33636","33636","010100030205","ME","Red River",159.29,39360.35
"33637","33637","010100030206","ME","Birch River",114.03,28176.9
"33638","33638","010100030302","ME","Long Lake",195.14,48220.61
"33639","33639","010100030304","ME","Dickey Brook",67.94,16787.11
"33640","33640","010100030401","ME","Wallagrass Stream",176.75,43674.66
"33645","33645","010200020102","ME","West Branch Allagash Stream-Allagash Lake",169.77,41949.93
"33646","33646","010100060203","ME","Upper Little Southwest Branch Saint John River",135.47,33474.26
"33650","33650","010200010101","ME","Abacotnetic Stream",47.13,11647.29
"33654","33654","010100030402","ME","Perley Brook",52.56,12986.82
"33655","33655","010100030403","ME","Outlet Fish River",118.51,29284.58
"33656","33656","010200010102","ME","Rainey Brook",46.43,11474.06
"33657","33657","010200010103","ME","Norris Brook",96.57,23862.37
"33658","33658","010200010106","ME","North Branch Penobscot River",294.36,72737.62
"33659","33659","010200010208","ME","Gulliver Brook",33.45,8265.73
"33660","33660","010200010209","ME","Nulhedus Stream",46.35,11454.43
"33661","33661","010200010301","ME","Elm Stream",74.85,18495.88
"33662","33662","010200010302","ME","Russell Stream",162.02,40036.45
"33663","33663","010200010401","ME","Loon Lake",154.34,38138.12
"33664","33664","010200010403","ME","Wadleigh Stream-Ciss Stream",116.23,28721.6
"33665","33665","010200010404","ME","Caucomgomoc Lake",138.29,34171.05
"33668","33668","010100060204","ME","Lower Little Southwest Branch Saint John River",79.55,19657.99
"33669","33669","010100060205","CN,ME","Doucet Stream-Southwest Branch Saint John River",127.3,31456.27
"33678","33678","010100060207","ME","Doucie Brook",54.54,13478.26
"33683","33683","010100060206","CN,ME","Dead Brook-Southwest Branch Saint John River",142.5,35211.98
"33684","33684","010100060208","ME","Knowles Brook",92.56,22873.04
"33685","33685","010100060309","CN,ME","Lower Daaquam River",86.24,21309.33
"33686","33686","010100070101","ME","Ledge Rapids-Saint John River",92.19,22781.18
"33687","33687","010100060409","ME","Northwest Branch Saint John River",83.19,20555.98
"33694","33694","010100070103","ME","Mary L Pond-Saint John River",123.23,30451.81
"33695","33695","010100060407","CN,ME","Riviere a la Loutre",80.72,19946.39
"33696","33696","010100070102","ME","Burntland Brook",58.44,14440.42
"33699","33699","010100060408","CN,ME","Lac Frontiere-Northwest Branch Saint John River",68.17,16845.93
"33701","33701","010100070506","ME","Shields Branch",42.12,10407.56
"33705","33705","010100070202","ME","Sixmile Brook-Saint John River",56.1,13863.55
"33707","33707","010100070505","CN,ME","Saint Roch Riviere-Shields Branch",60.04,14836.01
"33709","33709","010100070301","ME","Upper Depot Stream",63.89,15787.28
"33710","33710","010100070503","CN,ME","Riviere des Gagnon",103.44,25560.56
"33711","33711","010100070603","ME","Big Black River",97.79,24163.77
"33722","33722","010100070201","ME","Ninemile Brook",56.59,13984.58
"33723","33723","010100060405","CN,ME","Riviere Leverrier",68.09,16825.91
"33724","33724","010100070302","CN,ME","Glazier Brook",50.89,12574.54
"33729","33729","010100070303","CN,ME","Middle Depot Stream",42.41,10479.92
"33732","33732","010100070203","ME","White Brook-Saint John River",138.13,34133.1
"33734","33734","010100070305","ME","Outlet Depot Stream",53.86,13308.71
"33735","33735","010100070601","CN,ME","Fivemile Brook",113.78,28116.46
"33736","33736","010100070801","ME","Schoolhouse Rapids-Saint John River",120.2,29702.61
"33933","33933","010100070602","CN,ME","Twomile Brook",111.44,27538.11
"33934","33934","010100071002","ME","Brown Brook",50.68,12522.09
"33935","33935","010100070504","CN,ME","Little Saint Roch River",134.08,33132.85
"33936","33936","010100070805","ME","Ouellette Brook-Saint John River",41.73,10312.44
"33937","33937","010100070703","CN,ME","Chimenticook Stream",107.89,26659.2
"33938","33938","010100080101","ME","Pelletier Brook",111.02,27432.61
